runId,reqId,mode,pipeline,provider,model,repeatIndex,promptVersion,testId,title,gherkin,rationale,usedSourceIds,usedContextItems,evidenceSources,targetTitle,targetBody,evidenceText,generationSummary,resolvedOperativeContext,resolvedExceptions,resolvedConflictsOrObsolete,resolvedGapsOrUncertainties,resolvedEvidenceIds,resolutionNotes,injectedOperativeCount,injectedExceptionsCount,injectedConflictsCount,injectedGapsCount
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_1,Maintenance blocking rule is activated during scheduled maintenance,"Feature: Maintenance Blocking Rule
  Scenario: Rule blocks operations during maintenance window
    Given a maintenance window is scheduled from 2024-01-15 10:00 to 2024-01-15 12:00
    When the current time is within the maintenance window
    Then the maintenance blocking rule should be active
    And all restricted operations should be blocked","Verifies that the maintenance blocking rule activates correctly during the scheduled maintenance period, which is the core functionality of the requirement.",R47,Maintenance blocking rule|MODE: hybrid,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_2,Maintenance blocking rule is deactivated outside maintenance window,"Feature: Maintenance Blocking Rule
  Scenario: Rule allows operations outside maintenance window
    Given a maintenance window is scheduled from 2024-01-15 10:00 to 2024-01-15 12:00
    When the current time is outside the maintenance window
    Then the maintenance blocking rule should be inactive
    And all operations should be allowed","Ensures that the blocking rule does not interfere with normal operations when maintenance is not scheduled, confirming proper rule deactivation.",R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_3,User receives notification when attempting blocked operation during maintenance,"Feature: Maintenance Blocking Rule
  Scenario: User is notified of blocked operation
    Given a maintenance window is active
    When a user attempts to perform a restricted operation
    Then the operation should be blocked
    And the user should receive a notification explaining the maintenance block","Validates that users are informed when their operations are blocked due to maintenance, improving user experience and transparency.",R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_4,Multiple operations are blocked simultaneously during maintenance,"Feature: Maintenance Blocking Rule
  Scenario: Multiple operations blocked during maintenance
    Given a maintenance window is active
    When multiple users attempt different restricted operations simultaneously
    Then all operations should be blocked
    And each user should receive appropriate blocking notifications",Ensures the blocking rule scales correctly and handles concurrent operation attempts during maintenance without allowing any to proceed.,R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_5,Maintenance blocking rule respects exception list,"Feature: Maintenance Blocking Rule
  Scenario: Whitelisted operations proceed during maintenance
    Given a maintenance window is active
    And certain operations are whitelisted as exceptions
    When a whitelisted operation is attempted
    Then the operation should be allowed to proceed
    And non-whitelisted operations should still be blocked","Verifies that critical or administrative operations can be exempted from the blocking rule when necessary, allowing essential maintenance tasks to continue.",R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_6,Maintenance blocking rule can be manually activated,"Feature: Maintenance Blocking Rule
  Scenario: Administrator manually activates blocking rule
    Given the maintenance blocking rule is configured
    When an administrator manually activates the rule
    Then the rule should become active immediately
    And all restricted operations should be blocked",Confirms that administrators can manually trigger the blocking rule outside of scheduled maintenance windows for emergency situations.,R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_7,Maintenance blocking rule can be manually deactivated,"Feature: Maintenance Blocking Rule
  Scenario: Administrator manually deactivates blocking rule
    Given the maintenance blocking rule is currently active
    When an administrator manually deactivates the rule
    Then the rule should become inactive immediately
    And all operations should be allowed to proceed",Ensures administrators can end the blocking rule early if maintenance completes ahead of schedule or in case of emergency.,R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_8,Maintenance blocking rule logs all blocked operations,"Feature: Maintenance Blocking Rule
  Scenario: Blocked operations are logged for audit
    Given a maintenance window is active
    When operations are blocked by the maintenance rule
    Then each blocked operation should be logged with timestamp
    And the log should include operation type and user information","Validates that the system maintains an audit trail of blocked operations for compliance, troubleshooting, and analysis purposes.",R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_9,Maintenance blocking rule displays countdown timer to users,"Feature: Maintenance Blocking Rule
  Scenario: Users see maintenance window countdown
    Given a maintenance window is scheduled
    When users access the system before the maintenance window
    Then a countdown timer should be displayed
    And the timer should show remaining time until maintenance begins","Improves user experience by providing advance notice of upcoming maintenance, allowing users to plan their activities accordingly.",R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
c31bc09e,R47,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R47_10,Maintenance blocking rule prevents data modifications during maintenance,"Feature: Maintenance Blocking Rule
  Scenario: Data modifications are blocked during maintenance
    Given a maintenance window is active
    When a user attempts to create, update, or delete data
    Then the modification should be blocked
    And the system should preserve data integrity",Ensures data consistency and integrity by preventing modifications during maintenance periods when the system may be in an unstable state.,R47,Maintenance blocking rule,,Maintenance blocking rule,Maintenance blocking rule,NO_EVIDENCE,"Maintenance blocking rule - A system feature that prevents certain operations or actions during maintenance periods. Test cases cover rule activation, blocking behavior, exception handling, and maintenance window management.",,,,,,,0,0,0,0
