runId,reqId,mode,pipeline,provider,model,repeatIndex,promptVersion,testId,title,gherkin,rationale,usedSourceIds,usedContextItems,evidenceSources,targetTitle,targetBody,evidenceText,generationSummary,resolvedOperativeContext,resolvedExceptions,resolvedConflictsOrObsolete,resolvedGapsOrUncertainties,resolvedEvidenceIds,resolutionNotes,injectedOperativeCount,injectedExceptionsCount,injectedConflictsCount,injectedGapsCount
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_1,Generate rent report with valid rental data,"Feature: Rent Report Generation
  Scenario: Generate rent report with valid rental data
    Given a rental property with active lease
    When the rent report generation rule is triggered
    Then a rent report should be generated
    And the report should contain rental property details",Validates that the rent report generation rule successfully creates a report when provided with valid rental data and an active lease.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_2,Generate rent report with correct period,"Feature: Rent Report Generation
  Scenario: Generate rent report with correct period
    Given a rental property with lease period from January 1 to December 31
    When the rent report generation rule is triggered for the specified period
    Then the generated report should cover the correct time period
    And all rent payments within the period should be included",Ensures that the rent report generation rule correctly identifies and includes the appropriate reporting period.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_3,Generate rent report with multiple properties,"Feature: Rent Report Generation
  Scenario: Generate rent report with multiple properties
    Given multiple rental properties under the same owner
    When the rent report generation rule is triggered
    Then a consolidated rent report should be generated
    And the report should include details for all properties",Validates that the rent report generation rule can handle and consolidate data from multiple rental properties.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_4,Generate rent report with payment records,"Feature: Rent Report Generation
  Scenario: Generate rent report with payment records
    Given a rental property with recorded rent payments
    When the rent report generation rule is triggered
    Then the generated report should include all payment records
    And payment amounts and dates should be accurately reflected",Ensures that the rent report generation rule accurately captures and displays all rent payment records.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_5,Generate rent report with outstanding rent,"Feature: Rent Report Generation
  Scenario: Generate rent report with outstanding rent
    Given a rental property with outstanding rent payments
    When the rent report generation rule is triggered
    Then the generated report should identify outstanding rent
    And the report should show the amount and due date of outstanding payments",Validates that the rent report generation rule identifies and reports on outstanding rent amounts.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_6,Generate rent report with late payments,"Feature: Rent Report Generation
  Scenario: Generate rent report with late payments
    Given a rental property with late rent payments
    When the rent report generation rule is triggered
    Then the generated report should flag late payments
    And the report should show the number of days late",Ensures that the rent report generation rule properly identifies and reports on late rent payments.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_7,Generate rent report with no rental activity,"Feature: Rent Report Generation
  Scenario: Generate rent report with no rental activity
    Given a rental property with no rent payments in the period
    When the rent report generation rule is triggered
    Then a rent report should still be generated
    And the report should indicate zero rental activity for the period",Validates that the rent report generation rule handles properties with no rental activity gracefully.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_8,Generate rent report in correct format,"Feature: Rent Report Generation
  Scenario: Generate rent report in correct format
    Given a rental property with complete lease and payment data
    When the rent report generation rule is triggered
    Then the generated report should be in the expected format
    And the report should be readable and properly structured",Ensures that the rent report generation rule produces reports in the correct and expected format.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_9,Generate rent report with tenant information,"Feature: Rent Report Generation
  Scenario: Generate rent report with tenant information
    Given a rental property with tenant details
    When the rent report generation rule is triggered
    Then the generated report should include tenant information
    And tenant contact details should be present in the report",Validates that the rent report generation rule includes relevant tenant information in the generated report.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
fbd01405,R71b,hybrid,no_retrieval,anthropic,claude-haiku-4-5-20251001,0,2026-07-03.v3,R71b_10,Generate rent report with financial summary,"Feature: Rent Report Generation
  Scenario: Generate rent report with financial summary
    Given a rental property with multiple rent transactions
    When the rent report generation rule is triggered
    Then the generated report should include a financial summary
    And the summary should show total rent collected and outstanding amounts",Ensures that the rent report generation rule provides a comprehensive financial summary in the generated report.,R71b,Rent report generation rule,,Rent report generation rule,Rent report generation rule,NO_EVIDENCE,Rent report generation rule - Test cases for validating the generation of rent reports according to specified rules and conditions.,,,,,,,0,0,0,0
