runId,reqId,mode,pipeline,provider,model,repeatIndex,promptVersion,testId,title,gherkin,rationale,usedSourceIds,usedContextItems,evidenceSources,targetTitle,targetBody,evidenceText,generationSummary,resolvedOperativeContext,resolvedExceptions,resolvedConflictsOrObsolete,resolvedGapsOrUncertainties,resolvedEvidenceIds,resolutionNotes,injectedOperativeCount,injectedExceptionsCount,injectedConflictsCount,injectedGapsCount
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_1,Verify monetary representation in USD,"Feature: Monetary representation consistency
  Scenario: Display monetary value in USD
    Given the monetary value is 100.00
    When the system displays the value
    Then the displayed value should be ""$100.00""",To ensure that monetary values in USD are displayed correctly with the appropriate currency symbol and format.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_2,Verify monetary representation in EUR,"Feature: Monetary representation consistency
  Scenario: Display monetary value in EUR
    Given the monetary value is 100.00
    When the system displays the value
    Then the displayed value should be ""€100.00""",To ensure that monetary values in EUR are displayed correctly with the appropriate currency symbol and format.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_3,Verify monetary representation in GBP,"Feature: Monetary representation consistency
  Scenario: Display monetary value in GBP
    Given the monetary value is 100.00
    When the system displays the value
    Then the displayed value should be ""£100.00""",To ensure that monetary values in GBP are displayed correctly with the appropriate currency symbol and format.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_4,Verify monetary representation with decimal values,"Feature: Monetary representation consistency
  Scenario: Display monetary value with decimals
    Given the monetary value is 100.50
    When the system displays the value
    Then the displayed value should be ""$100.50""",To ensure that monetary values with decimal points are displayed correctly.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_5,Verify monetary representation with no decimal values,"Feature: Monetary representation consistency
  Scenario: Display monetary value without decimals
    Given the monetary value is 100
    When the system displays the value
    Then the displayed value should be ""$100.00""",To ensure that monetary values without decimal points are displayed with two decimal places.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_6,Verify monetary representation with negative values,"Feature: Monetary representation consistency
  Scenario: Display negative monetary value
    Given the monetary value is -100.00
    When the system displays the value
    Then the displayed value should be ""-$100.00""",To ensure that negative monetary values are displayed correctly with the appropriate formatting.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_7,Verify monetary representation in different locales,"Feature: Monetary representation consistency
  Scenario: Display monetary value in different locales
    Given the monetary value is 100.00
    When the system is set to French locale
    Then the displayed value should be ""100,00 €""",To ensure that monetary values are formatted correctly according to locale-specific conventions.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_8,Verify monetary representation with large values,"Feature: Monetary representation consistency
  Scenario: Display large monetary value
    Given the monetary value is 1000000.00
    When the system displays the value
    Then the displayed value should be ""$1,000,000.00""",To ensure that large monetary values are displayed with appropriate commas for thousands.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_9,Verify monetary representation with currency conversion,"Feature: Monetary representation consistency
  Scenario: Display converted monetary value
    Given the monetary value is 100.00 in USD
    When the system converts it to EUR
    Then the displayed value should be ""€85.00"" (assuming a conversion rate)
",To ensure that converted monetary values are displayed correctly after conversion.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
4fef6982,R69,hybrid,no_retrieval,openai,gpt-4o-mini,0,2026-07-03.v3,R69_10,Verify monetary representation consistency across modules,"Feature: Monetary representation consistency
  Scenario: Display monetary value in different modules
    Given the monetary value is 100.00
    When the system displays the value in the billing module
    Then the displayed value should be ""$100.00""
    And when the system displays the value in the reporting module
    Then the displayed value should be ""$100.00""",To ensure that monetary values are consistent across different modules of the system.,R69,Monetary representation consistency,,Monetary representation consistency,Monetary representation consistency,NO_EVIDENCE,This document outlines Gherkin test cases to ensure consistency in monetary representations across the system as specified in the requirement.,,,,,,,0,0,0,0
